"browser","version","useragent_string","first_visit","last_visit","detail_url"
"Opera","9.27","Mozilla/4.0 (compatible; MSIE 6.0; X11; Linux i686; en) Opera 9.27",NA,2025-09-09 08:57:00,"/Opera9.27_id_8967.php"
"Opera","9.27","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; en) Opera 9.27",NA,2023-05-27 03:13:00,"/Opera9.27_id_9093.php"
"Opera","9.27","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; es-la) Opera 9.27",NA,2025-02-15 11:49:00,"/Opera9.27_id_9008.php"
"Opera","9.26","Opera/9.26 (Windows; U; pl)",2011-10-28 07:34:00,2024-07-02 06:33:00,"/Opera9.26_id_19015.php"
"Opera","9.26","Opera/9.26 (Windows NT 5.1; U; zh-cn)",NA,2024-06-30 11:56:00,"/Opera9.26_id_8729.php"
"Opera","9.26","Opera/9.26 (Windows NT 5.1; U; pl)",NA,2018-07-29 12:30:00,"/Opera9.26_id_8718.php"
"Opera","9.26","Opera/9.26 (Windows NT 5.1; U; nl)",NA,2023-08-28 11:13:00,"/Opera9.26_id_8742.php"
"Opera","9.26","Opera/9.26 (Windows NT 5.1; U; MEGAUPLOAD 2.0; en)",NA,2020-03-07 11:44:00,"/Opera9.26_id_8962.php"
"Opera","9.26","Opera/9.26 (Windows NT 5.1; U; de)",NA,2018-07-29 11:28:00,"/Opera9.26_id_8809.php"
"Opera","9.26","Opera/9.26 (Macintosh; PPC Mac OS X; U; en)",NA,2024-08-04 03:47:00,"/Opera9.26_id_8797.php"
"Opera","9.26","Mozilla/5.0 (Windows NT 5.1; U; en; rv:1.8.0) Gecko/20060728 Firefox/1.5.0 Opera 9.26",NA,2023-12-08 06:25:00,"/Opera9.26_id_9132.php"
"Opera","9.26","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 6.0; en) Opera 9.26",NA,2025-10-14 05:28:00,"/Opera9.26_id_9862.php"
"Opera","9.26","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 9.26",NA,2025-08-01 03:20:00,"/Opera9.26_id_8854.php"
"Opera","9.25","Opera/9.25 (X11; Linux i686; U; fr-ca)",2009-04-17 08:43:00,2019-07-26 05:32:00,"/Opera9.25_id_13079.php"
"Opera","9.25","Opera/9.25 (X11; Linux i686; U; fr)",NA,2024-09-16 12:42:00,"/Opera9.25_id_8451.php"
"Opera","9.25","Opera/9.25 (X11; Linux i686; U; en)",NA,2018-07-29 10:09:00,"/Opera9.25_id_8452.php"
"Opera","9.25","Opera/9.25 (Windows NT 6.0; U; SV1; MEGAUPLOAD 2.0; ru)",NA,2025-04-23 07:58:00,"/Opera9.25_id_8702.php"
"Opera","9.25","Opera/9.25 (Windows NT 6.0; U; sv)",NA,2025-12-14 08:14:00,"/Opera9.25_id_8433.php"
"Opera","9.25","Opera/9.25 (Windows NT 6.0; U; ru)",NA,2023-12-03 01:08:00,"/Opera9.25_id_8537.php"
"Opera","9.25","Opera/9.25 (Windows NT 6.0; U; MEGAUPLOAD 1.0; ru)",NA,2018-07-28 05:30:00,"/Opera9.25_id_8703.php"
"Opera","9.25","Opera/9.25 (Windows NT 6.0; U; en-US)",2009-04-09 10:52:00,2021-09-03 06:05:00,"/Opera9.25_id_12618.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.2; U; en)",NA,2019-08-21 08:13:00,"/Opera9.25_id_12023.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.1; U; zh-cn)",NA,2020-04-18 08:41:00,"/Opera9.25_id_8535.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.1; U; ru)",NA,2025-10-27 12:40:00,"/Opera9.25_id_8462.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.1; U; MEGAUPLOAD 1.0; pt-br)",NA,2023-11-20 11:42:00,"/Opera9.25_id_8565.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.1; U; lt)",NA,2023-07-08 12:46:00,"/Opera9.25_id_8515.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.1; U; de)",NA,2018-07-29 03:53:00,"/Opera9.25_id_8586.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.0; U; en)",NA,2022-03-06 06:03:00,"/Opera9.25_id_8499.php"
"Opera","9.25","Opera/9.25 (Windows NT 5.0; U; cs)",NA,2023-12-19 03:52:00,"/Opera9.25_id_11579.php"
"Opera","9.25","Opera/9.25 (Windows NT 4.0; U; en)",NA,2018-07-26 10:03:00,"/Opera9.25_id_8498.php"
"Opera","9.25","Opera/9.25 (OpenSolaris; U; en)",2009-02-28 10:13:00,2018-07-29 07:30:00,"/Opera9.25_id_10760.php"
"Opera","9.25","Opera/9.25 (Macintosh; PPC Mac OS X; U; en)",NA,2023-11-08 09:40:00,"/Opera9.25_id_8468.php"
"Opera","9.25","Opera/9.25 (Macintosh; Intel Mac OS X; U; en)",NA,2025-10-09 01:07:00,"/Opera9.25_id_10899.php"
"Opera","9.24","Opera/9.24 (X11; SunOS i86pc; U; en)",NA,2019-09-30 01:59:00,"/Opera9.24_id_8379.php"
"Opera","9.24","Opera/9.24 (X11; Linux i686; U; de)",2009-03-21 04:45:00,2019-09-14 04:29:00,"/Opera9.24_id_10634.php"
"Opera","9.24","Opera/9.24 (Windows NT 5.1; U; tr)",2009-03-24 11:32:00,2022-01-06 04:15:00,"/Opera9.24_id_11009.php"
"Opera","9.24","Opera/9.24 (Windows NT 5.1; U; ru)",NA,2025-04-26 04:26:00,"/Opera9.24_id_8323.php"
"Opera","9.24","Opera/9.24 (Windows NT 5.0; U; ru)",NA,2023-05-13 09:14:00,"/Opera9.24_id_10000.php"
"Opera","9.24","Opera/9.24 (Macintosh; PPC Mac OS X; U; en)",NA,2025-11-08 03:29:00,"/Opera9.24_id_8571.php"
"Opera","9.24","Mozilla/5.0 (Windows NT 5.1; U; en; rv:1.8.0) Gecko/20060728 Firefox/1.5.0 Opera 9.24",NA,2025-10-08 07:26:00,"/Opera9.24_id_8766.php"
"Opera","9.24","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 9.24",NA,2018-06-20 05:19:00,"/Opera9.24_id_8765.php"
"Opera","9.24","Mozilla/4.0 (compatible; MSIE 6.0; Mac_PowerPC; en) Opera 9.24",NA,2025-03-10 06:58:00,"/Opera9.24_id_8752.php"
"Opera","9.23","Opera/9.23 (X11; Linux x86_64; U; en)",NA,2025-09-22 02:06:00,"/Opera9.23_id_8062.php"
"Opera","9.23","Opera/9.23 (X11; Linux i686; U; es-es)",NA,2023-07-07 07:03:00,"/Opera9.23_id_8222.php"
"Opera","9.23","Opera/9.23 (X11; Linux i686; U; en)",NA,2018-07-29 02:58:00,"/Opera9.23_id_8050.php"
"Opera","9.23","Opera/9.23 (Windows NT 6.0; U; de)",NA,2024-11-25 05:40:00,"/Opera9.23_id_8114.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; zh-cn)",NA,2019-05-19 05:00:00,"/Opera9.23_id_8167.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; SV1; MEGAUPLOAD 1.0; ru)",NA,2021-05-26 02:35:00,"/Opera9.23_id_8094.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; pt)",NA,2022-02-09 09:07:00,"/Opera9.23_id_8843.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; ja)",2009-04-01 06:05:00,2025-07-08 08:40:00,"/Opera9.23_id_11969.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; it)",NA,2022-03-06 06:23:00,"/Opera9.23_id_8059.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; fi)",NA,2023-02-05 11:09:00,"/Opera9.23_id_8072.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; en)",NA,2025-04-11 01:33:00,"/Opera9.23_id_8051.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; de)",NA,2025-06-24 09:06:00,"/Opera9.23_id_8145.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.1; U; da)",NA,2023-02-09 05:30:00,"/Opera9.23_id_8161.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.0; U; en)",NA,2023-03-16 10:32:00,"/Opera9.23_id_8068.php"
"Opera","9.23","Opera/9.23 (Windows NT 5.0; U; de)",NA,2019-05-08 09:10:00,"/Opera9.23_id_8732.php"
"Opera","9.23","Opera/9.23 (Nintendo Wii; U; ; 1038-58; Wii Internet Channel/1.0; en)",NA,2025-04-02 08:14:00,"/Opera9.23_id_8195.php"
"Opera","9.23","Opera/9.23 (Macintosh; Intel Mac OS X; U; ja)",NA,2023-05-17 04:20:00,"/Opera9.23_id_8704.php"
"Opera","9.23","Opera/9.23 (Mac OS X; ru)",NA,2023-04-17 08:45:00,"/Opera9.23_id_8128.php"
"Opera","9.23","Opera/9.23 (Mac OS X; fr)",NA,2024-02-28 09:03:00,"/Opera9.23_id_8046.php"
"Opera","9.23","Mozilla/5.0 (X11; Linux i686; U; en; rv:1.8.0) Gecko/20060728 Firefox/1.5.0 Opera 9.23",NA,2024-09-15 06:35:00,"/Opera9.23_id_8060.php"
"Opera","9.22","Opera/9.22 (X11; OpenBSD i386; U; en)",2009-07-25 03:04:00,2020-04-02 12:43:00,"/Opera9.22_id_14166.php"
"Opera","9.22","Opera/9.22 (X11; Linux i686; U; en)",NA,2023-02-12 05:13:00,"/Opera9.22_id_7908.php"
"Opera","9.22","Opera/9.22 (X11; Linux i686; U; de)",NA,2022-02-18 02:45:00,"/Opera9.22_id_7932.php"
"Opera","9.22","Opera/9.22 (Windows NT 6.0; U; ru)",NA,2024-04-22 10:24:00,"/Opera9.22_id_8418.php"
"Opera","9.22","Opera/9.22 (Windows NT 6.0; U; en)",NA,2018-07-28 08:30:00,"/Opera9.22_id_7927.php"
"Opera","9.22","Opera/9.22 (Windows NT 5.1; U; SV1; MEGAUPLOAD 2.0; ru)",NA,2025-06-12 03:30:00,"/Opera9.22_id_8021.php"
"Opera","9.22","Opera/9.22 (Windows NT 5.1; U; SV1; MEGAUPLOAD 1.0; ru)",NA,2024-03-18 05:42:00,"/Opera9.22_id_7938.php"
"Opera","9.22","Opera/9.22 (Windows NT 5.1; U; pl)",NA,2021-03-07 05:06:00,"/Opera9.22_id_7962.php"
"Opera","9.22","Opera/9.22 (Windows NT 5.1; U; fr)",NA,2019-11-15 03:58:00,"/Opera9.22_id_8103.php"
"Opera","9.22","Opera/9.22 (Windows NT 5.1; U; en)",NA,2022-01-20 07:14:00,"/Opera9.22_id_7902.php"
"Opera","9.22","Mozilla/5.0 (Windows NT 5.1; U; en; rv:1.8.0) Gecko/20060728 Firefox/1.5.0 Opera 9.22",NA,2024-09-09 01:44:00,"/Opera9.22_id_8150.php"
"Opera","9.22","Mozilla/4.0 (compatible; MSIE 6.0; X11; Linux i686; en) Opera 9.22",NA,2025-07-29 01:10:00,"/Opera9.22_id_7919.php"
"Opera","9.21","Opera/9.21 (X11; Linux x86_64; U; en)",NA,2025-02-03 04:19:00,"/Opera9.21_id_7765.php"
"Opera","9.21","Opera/9.21 (X11; Linux i686; U; es-es)",NA,2024-09-10 07:23:00,"/Opera9.21_id_7557.php"
"Opera","9.21","Opera/9.21 (X11; Linux i686; U; en)",NA,2024-01-25 07:37:00,"/Opera9.21_id_7580.php"
"Opera","9.21","Opera/9.21 (X11; Linux i686; U; de)",NA,2025-01-06 08:28:00,"/Opera9.21_id_7633.php"
"Opera","9.21","Opera/9.21 (Windows NT 6.0; U; nb)",NA,2023-10-15 01:57:00,"/Opera9.21_id_7836.php"
"Opera","9.21","Opera/9.21 (Windows NT 6.0; U; en)",NA,2018-07-28 06:28:00,"/Opera9.21_id_7560.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.2; U; en)",NA,2025-08-19 08:01:00,"/Opera9.21_id_7598.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; SV1; MEGAUPLOAD 1.0; ru)",NA,2020-04-26 06:05:00,"/Opera9.21_id_7596.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; ru)",NA,2024-05-02 01:26:00,"/Opera9.21_id_7707.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; pt-br)",NA,2022-03-06 06:19:00,"/Opera9.21_id_7672.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; pl)",NA,2021-04-26 03:45:00,"/Opera9.21_id_7723.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; nl)",NA,2019-03-22 10:26:00,"/Opera9.21_id_7763.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; MEGAUPLOAD 1.0; en)",NA,2021-04-11 06:35:00,"/Opera9.21_id_7881.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; fr)",NA,2021-11-28 01:58:00,"/Opera9.21_id_8149.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; en)",NA,2019-07-04 03:17:00,"/Opera9.21_id_7582.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.1; U; de)",NA,2018-07-29 01:21:00,"/Opera9.21_id_7579.php"
"Opera","9.21","Opera/9.21 (Windows NT 5.0; U; de)",NA,2024-08-09 05:40:00,"/Opera9.21_id_8302.php"
"Opera","9.21","Opera/9.21 (Windows 98; U; en)",NA,2025-03-03 08:19:00,"/Opera9.21_id_7663.php"
"Opera","9.21","Opera/9.21 (Macintosh; PPC Mac OS X; U; en)",NA,2023-10-20 11:55:00,"/Opera9.21_id_7558.php"
"Opera","9.21","Opera/9.21 (Macintosh; Intel Mac OS X; U; en)",NA,2019-04-15 10:18:00,"/Opera9.21_id_7829.php"
"Opera","9.20","Opera/9.20(Windows NT 5.1; U; en)",NA,2023-05-16 11:29:00,"/Opera9.20_id_7329.php"
"Opera","9.20","Opera/9.20 (X11; Linux x86_64; U; en)",NA,2024-02-12 01:12:00,"/Opera9.20_id_7150.php"
"Opera","9.20","Opera/9.20 (X11; Linux ppc; U; en)",NA,2024-09-16 12:37:00,"/Opera9.20_id_7260.php"
"Opera","9.20","Opera/9.20 (X11; Linux i686; U; tr)",NA,2021-11-11 03:01:00,"/Opera9.20_id_6931.php"
"Opera","9.20","Opera/9.20 (X11; Linux i686; U; ru)",NA,2022-03-06 06:10:00,"/Opera9.20_id_7606.php"
"Opera","9.20","Opera/9.20 (X11; Linux i686; U; pl)",NA,2021-01-25 12:12:00,"/Opera9.20_id_11360.php"
"Opera","9.20","Opera/9.20 (X11; Linux i686; U; es-es)",NA,2025-10-30 01:16:00,"/Opera9.20_id_7219.php"
"Opera","9.20","Opera/9.20 (X11; Linux i686; U; en)",NA,2022-03-06 06:03:00,"/Opera9.20_id_7143.php"
"Opera","9.20","Opera/9.20 (X11; Linux i586; U; en)",NA,2019-07-29 10:01:00,"/Opera9.20_id_7275.php"
"Opera","9.20","Opera/9.20 (Windows NT 6.0; U; es-es)",NA,2022-11-23 09:59:00,"/Opera9.20_id_7047.php"
"Opera","9.20","Opera/9.20 (Windows NT 6.0; U; en)",NA,2025-02-11 08:25:00,"/Opera9.20_id_7602.php"
"Opera","9.20","Opera/9.20 (Windows NT 6.0; U; de)",NA,2019-09-07 03:09:00,"/Opera9.20_id_6677.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.2; U; en)",NA,2019-11-21 05:58:00,"/Opera9.20_id_7454.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.1; U; zh-tw)",NA,2024-05-03 06:40:00,"/Opera9.20_id_7185.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.1; U; nb)",NA,2023-10-27 05:45:00,"/Opera9.20_id_7182.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.1; U; MEGAUPLOAD=1.0; es-es)",NA,2025-03-11 08:02:00,"/Opera9.20_id_7423.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.1; U; it)",NA,2024-03-17 10:05:00,"/Opera9.20_id_7173.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.1; U; es-es)",NA,2020-02-17 06:18:00,"/Opera9.20_id_7232.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.1; U; es-AR)",NA,2024-03-21 10:02:00,"/Opera9.20_id_7572.php"
"Opera","9.20","Opera/9.20 (Windows NT 5.1; U; en)",NA,2023-12-05 10:56:00,"/Opera9.20_id_6812.php"
"Opera","9.12","Opera/9.12 (X11; Linux i686; U; en) (Ubuntu)",NA,2024-08-02 11:38:00,"/Opera9.12_id_6637.php"
"Opera","9.12","Opera/9.12 (Windows NT 5.0; U; ru)",NA,2023-12-19 05:38:00,"/Opera9.12_id_6589.php"
"Opera","9.12","Opera/9.12 (Windows NT 5.0; U)",NA,2022-03-06 06:09:00,"/Opera9.12_id_6626.php"
"Opera","9.10","Opera/9.10 (X11; Linux; U; en)",NA,2025-10-22 09:00:00,"/Opera9.10_id_6920.php"
"Opera","9.10","Opera/9.10 (X11; Linux x86_64; U; en)",NA,2024-01-05 11:41:00,"/Opera9.10_id_6801.php"
"Opera","9.10","Opera/9.10 (X11; Linux i686; U; pl)",NA,2024-08-20 04:37:00,"/Opera9.10_id_6616.php"
"Opera","9.10","Opera/9.10 (X11; Linux i686; U; kubuntu;pl)",NA,2024-08-15 12:01:00,"/Opera9.10_id_6781.php"
"Opera","9.10","Opera/9.10 (X11; Linux i686; U; en)",NA,2020-01-16 02:23:00,"/Opera9.10_id_6176.php"
"Opera","9.10","Opera/9.10 (X11; Linux i386; U; en)",NA,2024-06-14 02:09:00,"/Opera9.10_id_6513.php"
"Opera","9.10","Opera/9.10 (Windows NT 6.0; U; it-IT)",NA,2022-12-30 12:58:00,"/Opera9.10_id_6722.php"
"Opera","9.10","Opera/9.10 (Windows NT 6.0; U; en)",NA,2023-12-11 10:41:00,"/Opera9.10_id_6410.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.2; U; en)",NA,2018-07-28 05:48:00,"/Opera9.10_id_6175.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.2; U; de)",NA,2021-08-31 07:11:00,"/Opera9.10_id_6157.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; zh-tw)",NA,2019-01-28 03:59:00,"/Opera9.10_id_6537.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; sv)",NA,2018-07-29 03:42:00,"/Opera9.10_id_6180.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; pt)",NA,2025-06-14 05:23:00,"/Opera9.10_id_6707.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; pl)",NA,2023-10-27 05:42:00,"/Opera9.10_id_6468.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; nl)",NA,2024-03-24 08:10:00,"/Opera9.10_id_7538.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; MEGAUPLOAD 1.0; pl)",NA,2023-02-04 07:16:00,"/Opera9.10_id_6535.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; it)",NA,2023-12-19 03:43:00,"/Opera9.10_id_6724.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; hu)",2010-12-31 01:57:00,2025-09-08 08:55:00,"/Opera9.10_id_16985.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; fi)",NA,2018-07-28 12:31:00,"/Opera9.10_id_6536.php"
"Opera","9.10","Opera/9.10 (Windows NT 5.1; U; es-es)",NA,2023-04-26 10:14:00,"/Opera9.10_id_6246.php"
"Opera","9.02","Opera/9.02 (X11; Linux i686; U; pl)",NA,2018-07-29 04:07:00,"/Opera9.02_id_5929.php"
"Opera","9.02","Opera/9.02 (X11; Linux i686; U; hu)",NA,2022-03-06 06:13:00,"/Opera9.02_id_6043.php"
"Opera","9.02","Opera/9.02 (X11; Linux i686; U; en)",NA,2025-07-11 05:31:00,"/Opera9.02_id_5837.php"
"Opera","9.02","Opera/9.02 (X11; Linux i686; U; de)",NA,2023-10-21 06:33:00,"/Opera9.02_id_6141.php"
"Opera","9.02","Opera/9.02 (Windows; U; nl)",2011-04-10 02:58:00,2023-10-27 05:57:00,"/Opera9.02_id_18314.php"
"Opera","9.02","Opera/9.02 (Windows XP; U; ru)",NA,2018-07-27 09:34:00,"/Opera9.02_id_9940.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.2; U; en)",NA,2024-01-14 05:30:00,"/Opera9.02_id_5895.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.2; U; de)",NA,2025-11-04 07:45:00,"/Opera9.02_id_6219.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; zh-cn)",NA,2025-11-22 03:04:00,"/Opera9.02_id_5816.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; ru)",NA,2021-08-28 11:42:00,"/Opera9.02_id_6221.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; pt-br)",NA,2024-04-25 07:22:00,"/Opera9.02_id_7701.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; pl)",NA,2024-09-04 02:12:00,"/Opera9.02_id_5945.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; nb)",NA,2024-05-18 09:13:00,"/Opera9.02_id_6098.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; ja)",NA,2025-07-02 09:25:00,"/Opera9.02_id_6277.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; fi)",NA,2022-03-06 06:31:00,"/Opera9.02_id_6374.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; en)",NA,2019-04-16 03:11:00,"/Opera9.02_id_5742.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.1; U; de)",NA,2018-09-13 12:18:00,"/Opera9.02_id_5756.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.0; U; sv)",NA,2024-05-10 09:04:00,"/Opera9.02_id_6117.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.0; U; pl)",NA,2023-07-19 09:45:00,"/Opera9.02_id_5921.php"
"Opera","9.02","Opera/9.02 (Windows NT 5.0; U; en)",NA,2023-10-27 05:50:00,"/Opera9.02_id_6012.php"
"Opera","9.01","Opera/9.01 (X11; OpenBSD i386; U; en)",NA,2018-07-29 01:21:00,"/Opera9.01_id_6901.php"
"Opera","9.01","Opera/9.01 (X11; Linux i686; U; en)",NA,2024-09-16 12:43:00,"/Opera9.01_id_5438.php"
"Opera","9.01","Opera/9.01 (X11; FreeBSD 6 i386; U;pl)",2009-01-31 06:39:00,2025-10-22 08:41:00,"/Opera9.01_id_10199.php"
"Opera","9.01","Opera/9.01 (X11; FreeBSD 6 i386; U; en)",NA,2024-07-03 10:22:00,"/Opera9.01_id_5734.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.2; U; ru)",NA,2024-09-19 02:32:00,"/Opera9.01_id_8983.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.2; U; en)",NA,2025-09-28 11:10:00,"/Opera9.01_id_5893.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; ru)",NA,2018-07-29 08:19:00,"/Opera9.01_id_6679.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; pl)",NA,2018-07-28 07:10:00,"/Opera9.01_id_5589.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; ja)",NA,2024-12-13 03:39:00,"/Opera9.01_id_7259.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; es-es)",NA,2023-09-03 08:53:00,"/Opera9.01_id_7418.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; en)",NA,2021-08-10 09:59:00,"/Opera9.01_id_5235.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; de)",NA,2018-07-29 10:24:00,"/Opera9.01_id_5439.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; da)",NA,2023-11-21 02:15:00,"/Opera9.01_id_8309.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; cs)",NA,2025-10-18 09:42:00,"/Opera9.01_id_5440.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1; U; bg)",NA,2018-07-29 03:51:00,"/Opera9.01_id_5693.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.1)",NA,2022-12-20 05:11:00,"/Opera9.01_id_5446.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.0; U; en)",NA,2025-08-03 03:29:00,"/Opera9.01_id_5459.php"
"Opera","9.01","Opera/9.01 (Windows NT 5.0; U; de)",NA,2021-03-25 02:05:00,"/Opera9.01_id_8625.php"
"Opera","9.01","Opera/9.01 (Macintosh; PPC Mac OS X; U; it)",NA,2024-11-08 02:04:00,"/Opera9.01_id_5641.php"
"Opera","9.01","Opera/9.01 (Macintosh; PPC Mac OS X; U; en)",NA,2022-03-06 06:12:00,"/Opera9.01_id_5619.php"
"Opera","9.00","Opera/9.00 (X11; Linux i686; U; pl)",NA,2018-07-29 01:59:00,"/Opera9.00_id_5041.php"
"Opera","9.00","Opera/9.00 (X11; Linux i686; U; en)",NA,2021-11-22 02:54:00,"/Opera9.00_id_256.php"
"Opera","9.00","Opera/9.00 (X11; Linux i686; U; de)",NA,2022-03-06 06:13:00,"/Opera9.00_id_557.php"
"Opera","9.00","Opera/9.00 (Windows; U)",NA,2021-01-26 04:46:00,"/Opera9.00_id_4931.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.2; U; ru)",NA,2023-12-19 03:40:00,"/Opera9.00_id_6715.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.2; U; pl)",NA,2023-01-28 08:34:00,"/Opera9.00_id_5483.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.2; U; en)",NA,2024-04-18 09:37:00,"/Opera9.00_id_5487.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; ru)",NA,2025-04-04 12:20:00,"/Opera9.00_id_5681.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; pl)",NA,2025-05-12 01:22:00,"/Opera9.00_id_6103.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; nl)",NA,2022-12-30 04:02:00,"/Opera9.00_id_5193.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; ja)",NA,2021-07-01 08:08:00,"/Opera9.00_id_5773.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; it)",NA,2023-10-27 03:30:00,"/Opera9.00_id_6590.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; fr)",NA,2026-01-07 03:44:00,"/Opera9.00_id_6066.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; fi)",NA,2024-10-15 01:10:00,"/Opera9.00_id_5213.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; es-es)",NA,2023-04-17 01:00:00,"/Opera9.00_id_5070.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; en)",NA,2023-01-21 05:46:00,"/Opera9.00_id_3760.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.1; U; de)",NA,2024-07-14 01:07:00,"/Opera9.00_id_5265.php"
"Opera","9.00","Opera/9.00 (Windows NT 5.0; U; en)",NA,2018-09-14 08:51:00,"/Opera9.00_id_5680.php"
"Opera","9.00","Opera/9.00 (Nintendo Wii; U; ; 1038-58; Wii Internet Channel/1.0; en)",NA,2025-10-12 02:26:00,"/Opera9.00_id_7715.php"
"Opera","9.00","Opera/9.00 (Macintosh; PPC Mac OS X; U; es)",NA,2025-08-01 02:30:00,"/Opera9.00_id_5648.php"
"Opera","8.65","Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; zh-cn) Opera 8.65",2011-05-15 09:42:00,2024-07-10 02:24:00,"/Opera8.65_id_18402.php"
